,epoch,train_loss,train_acc,val_loss,val_acc
0,0,2.05808441492976,0.22786,2.0473584175109862,0.2301
1,5,1.8598159673262615,0.29154,1.8558923721313476,0.2971
2,10,1.7240527527672904,0.35824,1.7335256576538085,0.3597
3,15,1.596733774457659,0.40926,1.6062143087387084,0.4094
4,20,1.3998180433195464,0.4822,1.4123271584510804,0.4765
5,25,1.2462234156472343,0.54836,1.2675820946693421,0.5383
6,30,1.1205898401688557,0.59882,1.1364277601242065,0.5953
7,35,1.0311501987126408,0.62904,1.0446572959423066,0.6165
8,40,0.8636695110068029,0.69008,0.8917765438556671,0.6748
9,45,0.7964429721540335,0.7162,0.8352027118206025,0.7
10,50,0.7588643468156153,0.73292,0.7991439580917359,0.7185
11,55,0.7053317245171995,0.75434,0.7597636044025421,0.7324
12,60,0.6618621470976849,0.76522,0.732525247335434,0.7348
13,65,0.5805285220243492,0.79352,0.6496217966079711,0.771
14,70,0.5550223643682441,0.80982,0.6369889676570892,0.7799
15,75,0.5064022182201853,0.82292,0.5940462529659272,0.7936
16,80,0.4698037420000349,0.83524,0.5772486567497254,0.801
17,85,0.39276232524793975,0.86464,0.5174887001514434,0.8234
18,90,0.37761334010532926,0.86876,0.5126774549484253,0.8265
19,95,0.36212887812633904,0.87164,0.5116760969161988,0.8226
20,100,0.3095347738387633,0.89162,0.4783618599176407,0.8372
21,105,0.2678243514834618,0.90806,0.44436001777648926,0.8517
22,110,0.2444176135622725,0.9143,0.4468479424715042,0.8517
23,115,0.19790166069050225,0.93312,0.4137700617313385,0.8659
24,120,0.19214658378338328,0.9335,0.4286771446466446,0.8634
25,125,0.15440498733398866,0.94778,0.4074317514896393,0.8694
26,130,0.1366323808930358,0.95446,0.41792550683021545,0.87
27,135,0.11269873593534742,0.9634,0.4054425060749054,0.8748
28,140,0.10234531212826165,0.96792,0.40607719123363495,0.8769
29,145,0.0962775360260691,0.96938,0.4050901710987091,0.8756
30,150,0.09460056299457745,0.97024,0.4050397306680679,0.8761
