,epoch,train_loss,train_acc,val_loss,val_acc
0,0,2.064011812210083,0.23916,2.0456101417541506,0.2439
1,5,1.8791241121292115,0.29774,1.877347731590271,0.3008
2,10,1.7890304708480835,0.32724,1.7967346906661987,0.3308
3,15,1.5736560106277466,0.41894,1.58205406665802,0.4132
4,20,1.3842057609558105,0.4953,1.4029186010360717,0.4863
5,25,1.2462318086624145,0.54556,1.265243411064148,0.54
6,30,1.0807846212387084,0.60566,1.0896904468536377,0.6015
7,35,0.953327145576477,0.66168,0.9738101005554199,0.6496
8,40,0.9224131083488465,0.68332,0.9490490794181824,0.6709
9,45,0.9242052507400512,0.66702,0.966593599319458,0.6527
10,50,0.779071319103241,0.72398,0.8144154906272888,0.7106
11,55,0.7039432454109192,0.7517,0.7620723128318787,0.7324
12,60,0.630028314590454,0.77978,0.6930375456809997,0.7562
13,65,0.6147333669662476,0.7849,0.6856670498847961,0.7601
14,70,0.5168643641471863,0.82064,0.5990292310714722,0.7899
15,75,0.47981452107429506,0.8319,0.5654286026954651,0.803
16,80,0.43303625226020814,0.8478,0.5254091262817383,0.8156
17,85,0.42329161524772646,0.85302,0.5288889408111572,0.8216
18,90,0.401823136806488,0.856,0.5239627599716187,0.8186
19,95,0.33874691724777223,0.87996,0.4696629047393799,0.8398
20,100,0.32393662571907045,0.88584,0.47013742923736573,0.8395
21,105,0.27383976757526396,0.90552,0.43844797611236574,0.8479
22,110,0.2646044653654098,0.90742,0.44449172616004945,0.8523
23,115,0.22012848973274232,0.92494,0.41448928117752076,0.863
24,120,0.1876249808073044,0.93622,0.39833871722221376,0.8722
25,125,0.17705225110054015,0.94122,0.403893780708313,0.8695
26,130,0.14669638246297836,0.95164,0.39311839938163756,0.8731
27,135,0.12717774957418443,0.95912,0.38996017575263975,0.8745
28,140,0.11440962344408036,0.96354,0.3898074269294739,0.8788
29,145,0.1064335811138153,0.9668,0.384793359041214,0.8816
30,150,0.10460815370082856,0.96768,0.38363092541694643,0.8818
