,epoch,train_loss,train_acc,val_loss,val_acc
0,0,2.082361639762411,0.21242,2.0690330266952515,0.2148
1,5,1.8546293171084658,0.30962,1.854658806324005,0.3126
2,10,1.7267452527065665,0.33682,1.7325096249580383,0.3376
3,15,1.532562482113741,0.44424,1.5427274703979492,0.4395
4,20,1.3775995604845943,0.49028,1.3910670161247254,0.4858
5,25,1.1951868363789149,0.56686,1.20769944190979,0.5595
6,30,1.1400605415811345,0.57664,1.165639293193817,0.5638
7,35,0.954727975689635,0.66176,0.9718413710594177,0.6555
8,40,0.890119194984436,0.68238,0.9191142022609711,0.6724
9,45,0.7488490999961386,0.7378,0.7893307149410248,0.7204
10,50,0.7414101763647429,0.73452,0.7811388611793518,0.7204
11,55,0.5387277499753602,0.81176,0.6058398187160492,0.7869
12,60,0.5114040575465377,0.82204,0.5854431688785553,0.7974
13,65,0.5056562460198695,0.82364,0.5938231408596039,0.792
14,70,0.49780053447703926,0.82618,0.5843470811843872,0.7933
15,75,0.4527331025016551,0.84558,0.5417575538158417,0.8098
16,80,0.47578868695667814,0.83324,0.5814513325691223,0.7975
17,85,0.4278858705442779,0.84862,0.5370938211679459,0.8141
18,90,0.3862119292726322,0.86564,0.5073017477989197,0.8284
19,95,0.34259169199028794,0.87962,0.4724534213542938,0.8384
20,100,0.3261153333041133,0.88686,0.4772106796503067,0.8413
21,105,0.31033317531858173,0.8913,0.4754014670848846,0.8417
22,110,0.24857401878249888,0.91584,0.42807571589946747,0.8548
23,115,0.23398921197774458,0.9195,0.4480243265628815,0.8532
24,120,0.21742304064789597,0.92352,0.45595380663871765,0.8527
25,125,0.18110306348119462,0.93652,0.4290373682975769,0.8608
26,130,0.14096344095103594,0.95282,0.4050779759883881,0.8728
27,135,0.1260620420988725,0.95858,0.40185733437538146,0.8702
28,140,0.12519369380814688,0.9566,0.44973895251750945,0.8619
29,145,0.09131322071260335,0.96986,0.42600392997264863,0.8715
30,150,0.0810808508980031,0.97286,0.43083046078681947,0.8703
